img.path,img.serial,img.view,img.ts,joint.path,joint.ts,abs_dt,joint.0,joint.1,joint.2,joint.3,joint.4,joint.5
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.095.jpg,38007749,right,1748249365.095,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.095.json,1748249365.095,0.0,15.1918075108292,-74.5651879641089,75.36425297803218,-90.7997176670792,-90.00021755105197,105.192895266089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.100.jpg,34850673,left,1748249365.1,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.095.json,1748249365.095,0.004999876022338867,15.1918075108292,-74.5651879641089,75.36425297803218,-90.7997176670792,-90.00021755105197,105.192895266089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.100.jpg,34850673,right,1748249365.1,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.095.json,1748249365.095,0.004999876022338867,15.1918075108292,-74.5651879641089,75.36425297803218,-90.7997176670792,-90.00021755105197,105.192895266089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.107.jpg,30779426,right,1748249365.107,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.107.json,1748249365.107,0.0,15.4248046875,-74.56366510674505,75.3627301206683,-90.79906501392327,-90.00043510210396,105.4282855043317
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.107.jpg,30779426,left,1748249365.107,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.107.json,1748249365.107,0.0,15.4248046875,-74.56366510674505,75.3627301206683,-90.79906501392327,-90.00043510210396,105.4282855043317
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.237.jpg,34850673,left,1748249365.237,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.237.json,1748249365.237,0.0,17.72062093904703,-74.5486540841584,75.3453260365099,-90.79471399288364,-89.99934734684406,107.720185836943
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.237.jpg,34850673,right,1748249365.237,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.237.json,1748249365.237,0.0,17.72062093904703,-74.5486540841584,75.3453260365099,-90.79471399288364,-89.99934734684406,107.720185836943
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249365.241.jpg,38007749,left,1748249365.241,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.237.json,1748249365.237,0.003999948501586914,17.72062093904703,-74.5486540841584,75.3453260365099,-90.79471399288364,-89.99934734684406,107.720185836943
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.241.jpg,38007749,right,1748249365.241,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.237.json,1748249365.237,0.003999948501586914,17.72062093904703,-74.5486540841584,75.3453260365099,-90.79471399288364,-89.99934734684406,107.720185836943
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.247.jpg,30779426,left,1748249365.247,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.247.json,1748249365.247,0.0,17.9218556621287,-74.5475663288985,75.34380317914604,-90.79471399288364,-89.99956489789604,107.9196801516089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.247.jpg,30779426,right,1748249365.247,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.247.json,1748249365.247,0.0,17.9218556621287,-74.5475663288985,75.34380317914604,-90.79471399288364,-89.99956489789604,107.9196801516089
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249365.374.jpg,38007749,left,1748249365.374,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.374.json,1748249365.374,0.0,19.85566696318069,-74.53755898050743,75.32792195235149,-90.79145072710396,-89.99912979579207,109.885036355198
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.374.jpg,38007749,right,1748249365.374,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.374.json,1748249365.374,0.0,19.85566696318069,-74.53755898050743,75.32792195235149,-90.79145072710396,-89.99912979579207,109.885036355198
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.379.jpg,34850673,left,1748249365.379,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.379.json,1748249365.379,0.0,19.87546410891089,-74.53755898050743,75.32748685024752,-90.79123317605197,-89.99912979579207,109.9076616646039
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.379.jpg,34850673,right,1748249365.379,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.379.json,1748249365.379,0.0,19.87546410891089,-74.53755898050743,75.32748685024752,-90.79123317605197,-89.99912979579207,109.9076616646039
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.386.jpg,30779426,right,1748249365.386,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.386.json,1748249365.386,0.0,19.9685759591584,-74.53603612314356,75.32683419709159,-90.79145072710396,-90.0019579594678,110.0025139232673
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.386.jpg,30779426,left,1748249365.386,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.386.json,1748249365.386,0.0,19.9685759591584,-74.53603612314356,75.32683419709159,-90.79145072710396,-90.0019579594678,110.0025139232673
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249365.515.jpg,38007749,left,1748249365.515,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.515.json,1748249365.515,0.0,20.75806872679455,-74.53103244894803,75.32074276763613,-90.79014542079207,-90.0,110.7687287283416
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.515.jpg,38007749,right,1748249365.515,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.515.json,1748249365.515,0.0,20.75806872679455,-74.53103244894803,75.32074276763613,-90.79014542079207,-90.0,110.7687287283416
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.520.jpg,34850673,left,1748249365.52,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.520.json,1748249365.52,0.0,20.76590056466584,-74.53103244894803,75.32074276763613,-90.79014542079207,-90.0,110.773949953589
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.520.jpg,34850673,right,1748249365.52,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.520.json,1748249365.52,0.0,20.76590056466584,-74.53103244894803,75.32074276763613,-90.79014542079207,-90.0,110.773949953589
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.525.jpg,30779426,left,1748249365.525,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.525.json,1748249365.525,0.0,20.77699566831683,-74.53103244894803,75.32052521658416,-90.79014542079207,-90.0,110.7798238319925
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.525.jpg,30779426,right,1748249365.525,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.525.json,1748249365.525,0.0,20.77699566831683,-74.53103244894803,75.32052521658416,-90.79014542079207,-90.0,110.7798238319925
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249365.653.jpg,38007749,left,1748249365.653,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.653.json,1748249365.653,0.0,20.83899771813119,-74.52602877475248,75.6934077196782,-91.16041731126238,-89.99978244894803,110.8255095529084
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.653.jpg,38007749,right,1748249365.653,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.653.json,1748249365.653,0.0,20.83899771813119,-74.52602877475248,75.6934077196782,-91.16041731126238,-89.99978244894803,110.8255095529084
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.659.jpg,34850673,left,1748249365.659,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.659.json,1748249365.659,0.0,20.84008547339109,-74.5258112237005,75.71907874381186,-91.18565323329207,-90.0,110.8257271039604
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.659.jpg,34850673,right,1748249365.659,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.659.json,1748249365.659,0.0,20.84008547339109,-74.5258112237005,75.71907874381186,-91.18565323329207,-90.0,110.8257271039604
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.663.jpg,30779426,right,1748249365.663,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.663.json,1748249365.663,0.0,20.84052057549505,-74.52515857054455,75.76693997524752,-91.2348197710396,-89.99956489789604,110.8259446550124
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.663.jpg,30779426,left,1748249365.663,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.663.json,1748249365.663,0.0,20.84052057549505,-74.52515857054455,75.76693997524752,-91.2348197710396,-89.99956489789604,110.8259446550124
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249365.791.jpg,38007749,left,1748249365.791,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.791.json,1748249365.791,0.0,20.82724996132425,-74.47381652227723,76.9987140315594,-92.52185179455445,-90.0,110.8244217976485
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.791.jpg,38007749,right,1748249365.791,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.791.json,1748249365.791,0.0,20.82724996132425,-74.47381652227723,76.9987140315594,-92.52185179455445,-90.0,110.8244217976485
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.796.jpg,34850673,left,1748249365.796,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.796.json,1748249365.796,0.0,20.82594465501237,-74.4718585628094,77.03091158725248,-92.55578975866337,-90.00065265315594,110.8242042465965
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.796.jpg,34850673,right,1748249365.796,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.796.json,1748249365.796,0.0,20.82594465501237,-74.4718585628094,77.03091158725248,-92.55578975866337,-90.00065265315594,110.8242042465965
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.803.jpg,30779426,right,1748249365.803,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.803.json,1748249365.803,0.0,20.8233340423886,-74.4672899907178,77.1270691522277,-92.6565158957302,-90.00021755105197,110.8233340423886
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.803.jpg,30779426,left,1748249365.803,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.803.json,1748249365.803,0.0,20.8233340423886,-74.4672899907178,77.1270691522277,-92.6565158957302,-90.00021755105197,110.8233340423886
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249365.931.jpg,38007749,right,1748249365.931,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.931.json,1748249365.931,0.0,20.81920057240099,-74.38918916305693,78.50329710705445,-94.1230275371287,-90.00043510210396,110.817677715037
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249365.931.jpg,38007749,left,1748249365.931,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249365.931.json,1748249365.931,0.0,20.81920057240099,-74.38918916305693,78.50329710705445,-94.1230275371287,-90.00043510210396,110.817677715037
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249365.936.jpg,34850673,left,1748249365.936,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.936.json,1748249365.936,0.0,20.81920057240099,-74.388318958849,78.51439221070545,-94.1341226407797,-90.00065265315594,110.817677715037
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249365.936.jpg,34850673,right,1748249365.936,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249365.936.json,1748249365.936,0.0,20.81920057240099,-74.388318958849,78.51439221070545,-94.1341226407797,-90.00065265315594,110.817677715037
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249365.942.jpg,30779426,right,1748249365.942,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.942.json,1748249365.942,0.0,20.81963567450495,-74.38200997834159,78.61294283725248,-94.24007000309406,-90.00021755105197,110.817460163985
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249365.942.jpg,30779426,left,1748249365.942,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249365.942.json,1748249365.942,0.0,20.81963567450495,-74.38200997834159,78.61294283725248,-94.24007000309406,-90.00021755105197,110.817460163985
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249366.070.jpg,38007749,left,1748249366.07,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249366.070.json,1748249366.07,0.0,20.81724261293316,-74.25626547029702,79.9639348700495,-95.70984491027228,-89.99978244894803,110.8146320003094
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249366.070.jpg,38007749,right,1748249366.07,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249366.070.json,1748249366.07,0.0,20.81724261293316,-74.25626547029702,79.9639348700495,-95.70984491027228,-89.99978244894803,110.8146320003094
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249366.075.jpg,34850673,right,1748249366.075,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249366.075.json,1748249366.075,0.0,20.81724261293316,-74.25408995977723,79.9837320157797,-95.73290532178218,-90.00043510210396,110.8144144492574
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249366.075.jpg,34850673,left,1748249366.075,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249366.075.json,1748249366.075,0.0,20.81724261293316,-74.25408995977723,79.9837320157797,-95.73290532178218,-90.00043510210396,110.8144144492574
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249366.081.jpg,30779426,right,1748249366.081,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249366.081.json,1748249366.081,0.0,20.81658995977723,-74.24625812190594,80.06509610922029,-95.8268873762376,-89.99978244894803,110.8139793471534
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249366.081.jpg,30779426,left,1748249366.081,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249366.081.json,1748249366.081,0.0,20.81658995977723,-74.24625812190594,80.06509610922029,-95.8268873762376,-89.99978244894803,110.8139793471534
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249366.209.jpg,38007749,right,1748249366.209,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249366.209.json,1748249366.209,0.0,20.8135442450495,-74.09418993657178,81.3580020111386,-97.2653349319307,-90.0,110.8120213876856
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_left_1748249366.209.jpg,38007749,left,1748249366.209,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249366.209.json,1748249366.209,0.0,20.8135442450495,-74.09418993657178,81.3580020111386,-97.2653349319307,-90.0,110.8120213876856
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_right_1748249366.215.jpg,34850673,right,1748249366.215,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249366.215.json,1748249366.215,0.0,20.81376179610148,-74.08853360922029,81.397596302599,-97.3090626933787,-90.00043510210396,110.8120213876856
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/right/zed_34850673_left_1748249366.215.jpg,34850673,left,1748249366.215,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_34850673_1748249366.215.json,1748249366.215,0.0,20.81376179610148,-74.08853360922029,81.397596302599,-97.3090626933787,-90.00043510210396,110.8120213876856
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_left_1748249366.221.jpg,30779426,left,1748249366.221,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249366.221.json,1748249366.221,0.0,20.81419689820544,-74.07591564820545,81.48679223391089,-97.41109413675743,-90.0,110.8118038366336
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/top/zed_30779426_right_1748249366.221.jpg,30779426,right,1748249366.221,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_30779426_1748249366.221.json,1748249366.221,0.0,20.81419689820544,-74.07591564820545,81.48679223391089,-97.41109413675743,-90.0,110.8118038366336
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/left/zed_38007749_right_1748249366.348.jpg,38007749,right,1748249366.348,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_7th_250526/joint/joint_38007749_1748249366.348.json,1748249366.348,0.0,20.81267404084158,-73.87576868038364,82.73183690439356,-98.8493241413985,-90.00021755105197,110.8111511834777
