img.path,img.serial,img.view,img.ts,joint.path,joint.ts,abs_dt,joint.0,joint.1,joint.2,joint.3,joint.4,joint.5,roi.path,roi.x1,roi.y1,roi.x2,roi.y2
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_right_1748248620.624.jpg,34850673,right,1748248620.624,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248620.624.json,1748248620.624,0.0,-62.04338451423267,-98.29630936726484,115.5546343208539,-107.2600653620049,-90.0,27.9546575262995,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_right_1748248620.624.jpg,975,194,1477,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_left_1748248620.628.jpg,38007749,left,1748248620.628,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248620.624.json,1748248620.624,0.0039999485015869,-62.04338451423267,-98.29630936726484,115.5546343208539,-107.2600653620049,-90.0,27.9546575262995,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_left_1748248620.628.jpg,386,270,817,1001
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_right_1748248620.628.jpg,38007749,right,1748248620.628,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248620.624.json,1748248620.624,0.0039999485015869,-62.04338451423267,-98.29630936726484,115.5546343208539,-107.2600653620049,-90.0,27.9546575262995,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_right_1748248620.628.jpg,236,270,611,1004
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_left_1748248620.624.jpg,34850673,left,1748248620.624,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248620.624.json,1748248620.624,0.0,-62.04338451423267,-98.29630936726484,115.5546343208539,-107.2600653620049,-90.0,27.9546575262995,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_left_1748248620.624.jpg,1080,194,1638,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_right_1748248620.763.jpg,38007749,right,1748248620.763,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248620.763.json,1748248620.763,0.0,-62.74846747370049,-99.37601523824256,114.5156104965965,-105.138942605198,-90.0,27.25523089418316,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_right_1748248620.763.jpg,228,272,603,1001
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_left_1748248620.636.jpg,30779426,left,1748248620.636,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248620.636.json,1748248620.636,0.0,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_left_1748248620.636.jpg,911,392,1443,782
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_right_1748248620.636.jpg,30779426,right,1748248620.636,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248620.636.json,1748248620.636,0.0,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_right_1748248620.636.jpg,791,392,1331,782
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_right_1748248620.768.jpg,34850673,right,1748248620.768,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248620.768.json,1748248620.768,0.0,-62.73867767636138,-99.36078666460396,114.530839070235,-105.170052405631,-90.0,27.2656733446782,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_right_1748248620.768.jpg,978,194,1485,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_left_1748248620.763.jpg,38007749,left,1748248620.763,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248620.763.json,1748248620.763,0.0,-62.74846747370049,-99.37601523824256,114.5156104965965,-105.138942605198,-90.0,27.25523089418316,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_left_1748248620.763.jpg,386,272,810,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_left_1748248620.768.jpg,34850673,left,1748248620.768,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248620.768.json,1748248620.768,0.0,-62.73867767636138,-99.36078666460396,114.530839070235,-105.170052405631,-90.0,27.2656733446782,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_left_1748248620.768.jpg,1083,194,1646,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_left_1748248620.776.jpg,30779426,left,1748248620.776,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248620.776.json,1748248620.776,0.0,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_left_1748248620.776.jpg,907,396,1451,784
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_right_1748248620.776.jpg,30779426,right,1748248620.776,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248620.776.json,1748248620.776,0.0,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_right_1748248620.776.jpg,783,396,1335,784
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_left_1748248620.905.jpg,34850673,left,1748248620.905,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248620.909.json,1748248620.909,0.0039999485015869,-63.45507329053217,-100.4013333462252,113.4189356435643,-103.0154267868193,-90.0,26.5384001779084,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_left_1748248620.905.jpg,1091,194,1657,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_right_1748248620.905.jpg,34850673,right,1748248620.905,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248620.909.json,1748248620.909,0.0039999485015869,-63.45507329053217,-100.4013333462252,113.4189356435643,-103.0154267868193,-90.0,26.5384001779084,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_right_1748248620.905.jpg,986,194,1496,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_right_1748248620.909.jpg,38007749,right,1748248620.909,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248620.909.json,1748248620.909,0.0,-63.45507329053217,-100.4013333462252,113.4189356435643,-103.0154267868193,-90.0,26.5384001779084,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_right_1748248620.909.jpg,221,276,592,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_left_1748248620.909.jpg,38007749,left,1748248620.909,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248620.909.json,1748248620.909,0.0,-63.45507329053217,-100.4013333462252,113.4189356435643,-103.0154267868193,-90.0,26.5384001779084,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_left_1748248620.909.jpg,386,276,802,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_right_1748248620.918.jpg,30779426,right,1748248620.918,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248620.918.json,1748248620.918,0.0,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_right_1748248620.918.jpg,776,400,1338,786
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_left_1748248620.918.jpg,30779426,left,1748248620.918,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248620.918.json,1748248620.918,0.0,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_left_1748248620.918.jpg,903,400,1455,788
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_right_1748248621.045.jpg,34850673,right,1748248621.045,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248621.049.json,1748248621.049,0.0039999485015869,-64.16385461788364,-101.3089563350866,112.2924562964109,-100.9802366955445,-90.0,25.8407139542079,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_right_1748248621.045.jpg,990,194,1503,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_left_1748248621.045.jpg,34850673,left,1748248621.045,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248621.049.json,1748248621.049,0.0039999485015869,-64.16385461788364,-101.3089563350866,112.2924562964109,-100.9802366955445,-90.0,25.8407139542079,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_left_1748248621.045.jpg,1095,194,1668,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_right_1748248621.049.jpg,38007749,right,1748248621.049,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248621.049.json,1748248621.049,0.0,-64.16385461788364,-101.3089563350866,112.2924562964109,-100.9802366955445,-90.0,25.8407139542079,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_right_1748248621.049.jpg,213,278,588,1001
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_left_1748248621.049.jpg,38007749,left,1748248621.049,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_38007749_1748248621.049.json,1748248621.049,0.0,-64.16385461788364,-101.3089563350866,112.2924562964109,-100.9802366955445,-90.0,25.8407139542079,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_left_1748248621.049.jpg,386,278,787,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_right_1748248621.057.jpg,30779426,right,1748248621.057,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248621.057.json,1748248621.057,0.0,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_right_1748248621.057.jpg,772,405,1342,788
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_left_1748248621.057.jpg,30779426,left,1748248621.057,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248621.057.json,1748248621.057,0.0,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_left_1748248621.057.jpg,896,402,1462,791
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_right_1748248621.183.jpg,34850673,right,1748248621.183,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.183.json,1748248621.183,0.0,-64.90113513304455,-102.1735042156559,111.0656859142945,-98.88870088180693,-90.00021755105197,25.09299098855198,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_right_1748248621.183.jpg,993,191,1511,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_left_1748248621.183.jpg,34850673,left,1748248621.183,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.183.json,1748248621.183,0.0,-64.90113513304455,-102.1735042156559,111.0656859142945,-98.88870088180693,-90.00021755105197,25.09299098855198,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_left_1748248621.183.jpg,1098,194,1676,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_right_1748248621.187.jpg,38007749,right,1748248621.187,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.183.json,1748248621.183,0.0039999485015869,-64.90113513304455,-102.1735042156559,111.0656859142945,-98.88870088180693,-90.00021755105197,25.09299098855198,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_right_1748248621.187.jpg,206,280,682,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_left_1748248621.187.jpg,38007749,left,1748248621.187,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.183.json,1748248621.183,0.0039999485015869,-64.90113513304455,-102.1735042156559,111.0656859142945,-98.88870088180693,-90.00021755105197,25.09299098855198,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_left_1748248621.187.jpg,386,282,776,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_left_1748248621.197.jpg,30779426,left,1748248621.197,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248621.197.json,1748248621.197,0.0,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_left_1748248621.197.jpg,892,407,1466,791
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_right_1748248621.197.jpg,30779426,right,1748248621.197,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248621.197.json,1748248621.197,0.0,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_right_1748248621.197.jpg,768,409,1346,791
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_left_1748248621.324.jpg,38007749,left,1748248621.324,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.329.json,1748248621.329,0.0050001144409179,-65.64167891398515,-102.9551651454208,109.7932298112624,-96.83349609375,-90.00021755105197,24.35527537128713,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_left_1748248621.324.jpg,386,259,772,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/left/zed_38007749_right_1748248621.324.jpg,38007749,right,1748248621.324,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.329.json,1748248621.329,0.0050001144409179,-65.64167891398515,-102.9551651454208,109.7932298112624,-96.83349609375,-90.00021755105197,24.35527537128713,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_38007749_right_1748248621.324.jpg,198,259,678,999
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_right_1748248621.329.jpg,34850673,right,1748248621.329,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.329.json,1748248621.329,0.0,-65.64167891398515,-102.9551651454208,109.7932298112624,-96.83349609375,-90.00021755105197,24.35527537128713,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_right_1748248621.329.jpg,1001,191,1515,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/right/zed_34850673_left_1748248621.329.jpg,34850673,left,1748248621.329,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_34850673_1748248621.329.json,1748248621.329,0.0,-65.64167891398515,-102.9551651454208,109.7932298112624,-96.83349609375,-90.00021755105197,24.35527537128713,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_34850673_left_1748248621.329.jpg,1106,194,1683,1029
/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/top/zed_30779426_right_1748248621.336.jpg,30779426,right,1748248621.336,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/Fr5_intertek_1st_250526/joint/joint_30779426_1748248621.336.json,1748248621.336,0.0,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695544,-90.0,24.28457127939356,/home/najo/NAS/DIP/datasets/Fr5_intertek_dataset/preprocessed_roi/Fr5_intertek_1st_250526_zed_30779426_right_1748248621.336.jpg,765,413,1353,793
