image_path,image_timestamp,time_difference_s,joint_timestamp,joint_path,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248620.496.jpg,1748248620.496,0.033299922943115234,1748248620.496,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.496.json,-61.4057423808787,-97.22269492574257,116.4407197555693,-109.2204178913985,-89.99934734684406,28.58142210705445
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248620.496.jpg,1748248620.496,0.033299922943115234,1748248620.496,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.496.json,-61.4057423808787,-97.22269492574257,116.4407197555693,-109.2204178913985,-89.99934734684406,28.58142210705445
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248620.624.jpg,1748248620.624,0.021300077438354492,1748248620.636,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.636.json,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248620.624.jpg,1748248620.624,0.021300077438354492,1748248620.636,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.636.json,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248620.628.jpg,1748248620.628,0.025300025939941406,1748248620.636,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.636.json,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248620.628.jpg,1748248620.628,0.025300025939941406,1748248620.636,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.636.json,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248620.636.jpg,1748248620.636,0.033299922943115234,1748248620.636,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.636.json,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248620.636.jpg,1748248620.636,0.033299922943115234,1748248620.636,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.636.json,-62.09951268564356,-98.39181427908416,115.4671787979579,-107.0849367651609,-89.99956489789604,27.89374323174505
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248620.763.jpg,1748248620.763,0.020299911499023438,1748248620.776,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.776.json,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248620.763.jpg,1748248620.763,0.020299911499023438,1748248620.776,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.776.json,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248620.768.jpg,1748248620.768,0.025299787521362305,1748248620.776,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.776.json,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248620.768.jpg,1748248620.768,0.025299787521362305,1748248620.776,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.776.json,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248620.776.jpg,1748248620.776,0.033299922943115234,1748248620.776,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.776.json,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248620.776.jpg,1748248620.776,0.033299922943115234,1748248620.776,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.776.json,-62.80590095142327,-99.46716912902228,114.4255443610767,-104.9566348236386,-90.0,27.19192353805693
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248620.905.jpg,1748248620.905,0.020299911499023438,1748248620.918,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.918.json,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248620.905.jpg,1748248620.905,0.020299911499023438,1748248620.918,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.918.json,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248620.909.jpg,1748248620.909,0.02429986000061035,1748248620.918,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.918.json,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248620.909.jpg,1748248620.909,0.02429986000061035,1748248620.918,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.918.json,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248620.918.jpg,1748248620.918,0.033299922943115234,1748248620.918,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.918.json,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248620.918.jpg,1748248620.918,0.033299922943115234,1748248620.918,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248620.918.json,-63.5051100324876,-100.469426825495,113.3406172648515,-102.8729308477723,-90.00043510210396,26.48531772122524
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.045.jpg,1748248621.045,0.021300077438354492,1748248621.057,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.057.json,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.045.jpg,1748248621.045,0.021300077438354492,1748248621.057,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.057.json,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.049.jpg,1748248621.049,0.025300025939941406,1748248621.057,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.057.json,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.049.jpg,1748248621.049,0.025300025939941406,1748248621.057,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.057.json,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.057.jpg,1748248621.057,0.033299922943115234,1748248621.057,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.057.json,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.057.jpg,1748248621.057,0.033299922943115234,1748248621.057,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.057.json,-64.23782197555693,-101.4042436958539,112.1677995436262,-100.754418703589,-90.00065265315594,25.76130782023515
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.183.jpg,1748248621.183,0.019299983978271484,1748248621.197,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.197.json,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.183.jpg,1748248621.183,0.019299983978271484,1748248621.197,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.197.json,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.187.jpg,1748248621.187,0.0232999324798584,1748248621.197,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.197.json,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.187.jpg,1748248621.187,0.0232999324798584,1748248621.197,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.197.json,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.197.jpg,1748248621.197,0.033299922943115234,1748248621.197,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.197.json,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.197.jpg,1748248621.197,0.033299922943115234,1748248621.197,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.197.json,-64.96792330600248,-102.249211981745,110.9469030399133,-98.6944277923886,-90.0,25.02206934560643
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.324.jpg,1748248621.324,0.02129983901977539,1748248621.336,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.336.json,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695545,-90.0,24.28457127939356
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.324.jpg,1748248621.324,0.02129983901977539,1748248621.336,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.336.json,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695545,-90.0,24.28457127939356
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.329.jpg,1748248621.329,0.02629995346069336,1748248621.336,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.336.json,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695545,-90.0,24.28457127939356
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.329.jpg,1748248621.329,0.02629995346069336,1748248621.336,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.336.json,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695545,-90.0,24.28457127939356
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.336.jpg,1748248621.336,0.033299922943115234,1748248621.336,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.336.json,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695545,-90.0,24.28457127939356
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.336.jpg,1748248621.336,0.033299922943115234,1748248621.336,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.336.json,-65.70759688273515,-103.0254341352104,109.6718363242574,-96.64183361695545,-90.0,24.28457127939356
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.466.jpg,1748248621.466,0.020299911499023438,1748248621.479,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.479.json,-66.46597984993812,-103.7244256652227,108.3406414371906,-94.61795618038364,-89.99934734684406,23.52640586324257
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.466.jpg,1748248621.466,0.020299911499023438,1748248621.479,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.479.json,-66.46597984993812,-103.7244256652227,108.3406414371906,-94.61795618038364,-89.99934734684406,23.52640586324257
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.471.jpg,1748248621.471,0.025299787521362305,1748248621.479,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.479.json,-66.46597984993812,-103.7244256652227,108.3406414371906,-94.61795618038364,-89.99934734684406,23.52640586324257
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.471.jpg,1748248621.471,0.025299787521362305,1748248621.479,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.479.json,-66.46597984993812,-103.7244256652227,108.3406414371906,-94.61795618038364,-89.99934734684406,23.52640586324257
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.479.jpg,1748248621.479,0.033299922943115234,1748248621.479,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.479.json,-66.46597984993812,-103.7244256652227,108.3406414371906,-94.61795618038364,-89.99934734684406,23.52640586324257
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.479.jpg,1748248621.479,0.033299922943115234,1748248621.479,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.479.json,-66.46597984993812,-103.7244256652227,108.3406414371906,-94.61795618038364,-89.99934734684406,23.52640586324257
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.606.jpg,1748248621.606,0.02129983901977539,1748248621.618,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.618.json,-67.23480526763613,-104.3505375928218,106.9367844987624,-92.59864731590346,-90.00021755105197,22.76171391553217
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.606.jpg,1748248621.606,0.02129983901977539,1748248621.618,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.618.json,-67.23480526763613,-104.3505375928218,106.9367844987624,-92.59864731590346,-90.00021755105197,22.76171391553217
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.612.jpg,1748248621.612,0.027299880981445312,1748248621.618,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.618.json,-67.23480526763613,-104.3505375928218,106.9367844987624,-92.59864731590346,-90.00021755105197,22.76171391553217
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.612.jpg,1748248621.612,0.027299880981445312,1748248621.618,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.618.json,-67.23480526763613,-104.3505375928218,106.9367844987624,-92.59864731590346,-90.00021755105197,22.76171391553217
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.618.jpg,1748248621.618,0.033299922943115234,1748248621.618,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.618.json,-67.23480526763613,-104.3505375928218,106.9367844987624,-92.59864731590346,-90.00021755105197,22.76171391553217
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.618.jpg,1748248621.618,0.033299922943115234,1748248621.618,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.618.json,-67.23480526763613,-104.3505375928218,106.9367844987624,-92.59864731590346,-90.00021755105197,22.76171391553217
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.745.jpg,1748248621.745,0.020299911499023438,1748248621.758,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.758.json,-67.73364982982673,-104.7138478496287,106.0045782410272,-91.29529896349008,-90.00043510210396,22.26069384282178
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.745.jpg,1748248621.745,0.020299911499023438,1748248621.758,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.758.json,-67.73364982982673,-104.7138478496287,106.0045782410272,-91.29529896349008,-90.00043510210396,22.26069384282178
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.751.jpg,1748248621.751,0.02629995346069336,1748248621.758,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.758.json,-67.73364982982673,-104.7138478496287,106.0045782410272,-91.29529896349008,-90.00043510210396,22.26069384282178
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.751.jpg,1748248621.751,0.02629995346069336,1748248621.758,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.758.json,-67.73364982982673,-104.7138478496287,106.0045782410272,-91.29529896349008,-90.00043510210396,22.26069384282178
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.758.jpg,1748248621.758,0.033299922943115234,1748248621.758,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.758.json,-67.73364982982673,-104.7138478496287,106.0045782410272,-91.29529896349008,-90.00043510210396,22.26069384282178
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.758.jpg,1748248621.758,0.033299922943115234,1748248621.758,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.758.json,-67.73364982982673,-104.7138478496287,106.0045782410272,-91.29529896349008,-90.00043510210396,22.26069384282178
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248621.885.jpg,1748248621.885,0.022300004959106445,1748248621.896,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.896.json,-67.82001759746286,-104.7364731590346,105.7132773824257,-90.98028504022275,-90.00087020420793,22.18368077042079
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248621.885.jpg,1748248621.885,0.022300004959106445,1748248621.896,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.896.json,-67.82001759746286,-104.7364731590346,105.7132773824257,-90.98028504022275,-90.00087020420793,22.18368077042079
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248621.890.jpg,1748248621.89,0.027300119400024414,1748248621.896,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.896.json,-67.82001759746286,-104.7364731590346,105.7132773824257,-90.98028504022275,-90.00087020420793,22.18368077042079
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248621.890.jpg,1748248621.89,0.027300119400024414,1748248621.896,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.896.json,-67.82001759746286,-104.7364731590346,105.7132773824257,-90.98028504022275,-90.00087020420793,22.18368077042079
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248621.896.jpg,1748248621.896,0.033299922943115234,1748248621.896,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.896.json,-67.82001759746286,-104.7364731590346,105.7132773824257,-90.98028504022275,-90.00087020420793,22.18368077042079
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248621.896.jpg,1748248621.896,0.033299922943115234,1748248621.896,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248621.896.json,-67.82001759746286,-104.7364731590346,105.7132773824257,-90.98028504022275,-90.00087020420793,22.18368077042079
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248622.024.jpg,1748248622.024,0.022299766540527344,1748248622.035,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.035.json,-66.88193746132426,-103.698319538985,104.6579372292698,-90.9633160581683,-90.00021755105197,23.10979559870049
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248622.024.jpg,1748248622.024,0.022299766540527344,1748248622.035,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.035.json,-66.88193746132426,-103.698319538985,104.6579372292698,-90.9633160581683,-90.00021755105197,23.10979559870049
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248622.030.jpg,1748248622.03,0.028299808502197266,1748248622.035,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.035.json,-66.88193746132426,-103.698319538985,104.6579372292698,-90.9633160581683,-90.00021755105197,23.10979559870049
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248622.030.jpg,1748248622.03,0.028299808502197266,1748248622.035,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.035.json,-66.88193746132426,-103.698319538985,104.6579372292698,-90.9633160581683,-90.00021755105197,23.10979559870049
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248622.035.jpg,1748248622.035,0.033299922943115234,1748248622.035,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.035.json,-66.88193746132426,-103.698319538985,104.6579372292698,-90.9633160581683,-90.00021755105197,23.10979559870049
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248622.035.jpg,1748248622.035,0.033299922943115234,1748248622.035,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.035.json,-66.88193746132426,-103.698319538985,104.6579372292698,-90.9633160581683,-90.00021755105197,23.10979559870049
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248622.164.jpg,1748248622.164,0.022300004959106445,1748248622.175,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.175.json,-64.89373839727723,-101.4429677831064,102.4084593517945,-90.96396871132426,-90.00130530631186,25.12040242110148
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248622.164.jpg,1748248622.164,0.022300004959106445,1748248622.175,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.175.json,-64.89373839727723,-101.4429677831064,102.4084593517945,-90.96396871132426,-90.00130530631186,25.12040242110148
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248622.169.jpg,1748248622.169,0.027299880981445312,1748248622.175,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.175.json,-64.89373839727723,-101.4429677831064,102.4084593517945,-90.96396871132426,-90.00130530631186,25.12040242110148
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248622.169.jpg,1748248622.169,0.027299880981445312,1748248622.175,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.175.json,-64.89373839727723,-101.4429677831064,102.4084593517945,-90.96396871132426,-90.00130530631186,25.12040242110148
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_right_1748248622.175.jpg,1748248622.175,0.033299922943115234,1748248622.175,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.175.json,-64.89373839727723,-101.4429677831064,102.4084593517945,-90.96396871132426,-90.00130530631186,25.12040242110148
../dataset/Fr5/Fr5_1th_250526/top/zed_30779426_left_1748248622.175.jpg,1748248622.175,0.033299922943115234,1748248622.175,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.175.json,-64.89373839727723,-101.4429677831064,102.4084593517945,-90.96396871132426,-90.00130530631186,25.12040242110148
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_right_1748248622.304.jpg,1748248622.304,0.022299766540527344,1748248622.315,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.315.json,-62.67645807549505,-98.96158048422029,99.90901531559406,-90.96353360922029,-90.00043510210396,27.34225131497524
../dataset/Fr5/Fr5_1th_250526/right/zed_34850673_left_1748248622.304.jpg,1748248622.304,0.022299766540527344,1748248622.315,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.315.json,-62.67645807549505,-98.96158048422029,99.90901531559406,-90.96353360922029,-90.00043510210396,27.34225131497524
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_right_1748248622.308.jpg,1748248622.308,0.02629995346069336,1748248622.315,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.315.json,-62.67645807549505,-98.96158048422029,99.90901531559406,-90.96353360922029,-90.00043510210396,27.34225131497524
../dataset/Fr5/Fr5_1th_250526/left/zed_38007749_left_1748248622.308.jpg,1748248622.308,0.02629995346069336,1748248622.315,../dataset/Fr5/Fr5_1th_250526/joint/joint_30779426_1748248622.315.json,-62.67645807549505,-98.96158048422029,99.90901531559406,-90.96353360922029,-90.00043510210396,27.34225131497524
