image_timestamp,image_path,robot_timestamp,position_fr3_joint1,velocity_fr3_joint1,effort_fr3_joint1,position_fr3_joint2,velocity_fr3_joint2,effort_fr3_joint2,position_fr3_joint3,velocity_fr3_joint3,effort_fr3_joint3,position_fr3_joint4,velocity_fr3_joint4,effort_fr3_joint4,position_fr3_joint5,velocity_fr3_joint5,effort_fr3_joint5,position_fr3_joint6,velocity_fr3_joint6,effort_fr3_joint6,position_fr3_joint7,velocity_fr3_joint7,effort_fr3_joint7,position_fr3_finger_joint1,velocity_fr3_finger_joint1,effort_fr3_finger_joint1,position_fr3_finger_joint2,velocity_fr3_finger_joint2,effort_fr3_finger_joint2,time_difference_s
1756275914.689,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_left_1756275914.689.jpg,1756275914.733,0.7052623705662793,0.13072705956433237,0.551152229309082,-0.10039448578555506,0.014387520455323216,-26.802644729614258,0.14161293166098846,-0.14966926378102635,-0.5980033278465271,-1.929430470955736,-0.02365998792249849,22.875226974487305,0.7788148985823827,-0.24671082505471553,-1.2762264013290405,3.0346541195393932,-0.14527263468663648,1.6765292882919312,-2.313860061443613,0.17078066974674327,0.302925705909729,0.0,0.0,0.0,0.0,0.0,0.0,0.010700225830078125
1756275914.689,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_right_1756275914.689.jpg,1756275914.733,0.7052623705662793,0.13072705956433237,0.551152229309082,-0.10039448578555506,0.014387520455323216,-26.802644729614258,0.14161293166098846,-0.14966926378102635,-0.5980033278465271,-1.929430470955736,-0.02365998792249849,22.875226974487305,0.7788148985823827,-0.24671082505471553,-1.2762264013290405,3.0346541195393932,-0.14527263468663648,1.6765292882919312,-2.313860061443613,0.17078066974674327,0.302925705909729,0.0,0.0,0.0,0.0,0.0,0.0,0.010700225830078125
1756275914.742,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_left_1756275914.742.jpg,1756275914.767,0.7094046797647924,0.1244666740672367,0.34882068634033203,-0.09980934107080162,0.017505547051662282,-26.854219436645508,0.13667902631183884,-0.15152257468070546,-0.9074515700340271,-1.9302032593227518,-0.023381025285533062,22.926801681518555,0.7704091523130262,-0.25420947166374475,-1.2167171239852905,3.029629932022133,-0.15172669923293103,1.6966708898544312,-2.30778840802345,0.1846850928925844,0.323067307472229,0.0,0.0,0.0,0.0,0.0,0.0,0.008300065994262695
1756275914.742,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_right_1756275914.742.jpg,1756275914.767,0.7094046797647924,0.1244666740672367,0.34882068634033203,-0.09980934107080162,0.017505547051662282,-26.854219436645508,0.13667902631183884,-0.15152257468070546,-0.9074515700340271,-1.9302032593227518,-0.023381025285533062,22.926801681518555,0.7704091523130262,-0.25420947166374475,-1.2167171239852905,3.029629932022133,-0.15172669923293103,1.6966708898544312,-2.30778840802345,0.1846850928925844,0.323067307472229,0.0,0.0,0.0,0.0,0.0,0.0,0.008300065994262695
1756275914.776,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_right_1756275914.776.jpg,1756275914.8,0.7138247946677189,0.13636699928805235,0.602726936340332,-0.0991964315628681,0.020303181728242095,-26.878023147583008,0.1315126105434388,-0.15724622051318551,-0.6218070387840271,-1.9308885900807373,-0.021807407242260452,22.899030685424805,0.7623856241827057,-0.23445821419802612,-1.2103084325790405,3.02430898285205,-0.16783401810848128,1.7305454015731812,-2.302055367059537,0.15671243844213298,0.418282151222229,0.0,0.0,0.0,0.0,0.0,0.0,0.009299993515014648
1756275914.776,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_left_1756275914.776.jpg,1756275914.8,0.7138247946677189,0.13636699928805235,0.602726936340332,-0.0991964315628681,0.020303181728242095,-26.878023147583008,0.1315126105434388,-0.15724622051318551,-0.6218070387840271,-1.9308885900807373,-0.021807407242260452,22.899030685424805,0.7623856241827057,-0.23445821419802612,-1.2103084325790405,3.02430898285205,-0.16783401810848128,1.7305454015731812,-2.302055367059537,0.15671243844213298,0.418282151222229,0.0,0.0,0.0,0.0,0.0,0.0,0.009299993515014648
1756275914.972,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_left_1756275914.972.jpg,1756275915.0,0.740121807437354,0.13249729576651828,0.781254768371582,-0.09532475674317421,0.022340915752211234,-27.183504104614258,0.10006829885714295,-0.1598507549251823,-0.4948539137840271,-1.934808747301797,-0.017624680756240588,22.899030685424805,0.7132446092034683,-0.25573200336234486,-1.1187556982040405,2.9930536069350873,-0.14889703560154932,1.7369540929794312,-2.2679380869801693,0.1906291641790599,0.363350510597229,0.0,0.0,0.0,0.0,0.0,0.0,0.005299806594848633
1756275914.972,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_right_1756275914.972.jpg,1756275915.0,0.740121807437354,0.13249729576651828,0.781254768371582,-0.09532475674317421,0.022340915752211234,-27.183504104614258,0.10006829885714295,-0.1598507549251823,-0.4948539137840271,-1.934808747301797,-0.017624680756240588,22.899030685424805,0.7132446092034683,-0.25573200336234486,-1.1187556982040405,2.9930536069350873,-0.14889703560154932,1.7369540929794312,-2.2679380869801693,0.1906291641790599,0.363350510597229,0.0,0.0,0.0,0.0,0.0,0.0,0.005299806594848633
1756275915.045,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_right_1756275915.045.jpg,1756275915.067,0.7490214931124084,0.12184893181008252,0.805058479309082,-0.09386740546079732,0.02173668127986776,-27.465181350708008,0.08931554860182922,-0.14732857476531605,-0.4155082106590271,-1.9359975987963902,-0.01550892650035725,23.057722091674805,0.6961760508310041,-0.24711993122391124,-1.0986140966415405,2.982386328600198,-0.16033606296062808,1.7635043859481812,-2.257047572685769,0.15753459783284357,0.444832444190979,0.0,0.0,0.0,0.0,0.0,0.0,0.011300086975097656
1756275915.045,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_left_1756275915.045.jpg,1756275915.067,0.7490214931124084,0.12184893181008252,0.805058479309082,-0.09386740546079732,0.02173668127986776,-27.465181350708008,0.08931554860182922,-0.14732857476531605,-0.4155082106590271,-1.9359975987963902,-0.01550892650035725,23.057722091674805,0.6961760508310041,-0.24711993122391124,-1.0986140966415405,2.982386328600198,-0.16033606296062808,1.7635043859481812,-2.257047572685769,0.15753459783284357,0.444832444190979,0.0,0.0,0.0,0.0,0.0,0.0,0.011300086975097656
1756275915.068,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_right_1756275915.068.jpg,1756275915.1,0.7532199462078529,0.1283423831515103,0.705876350402832,-0.09319987064896508,0.018785101482847053,-27.488985061645508,0.08423136074711923,-0.15791297463234505,-0.4670829176902771,-1.9365244919924731,-0.01602005941783132,23.006147384643555,0.6881337750576635,-0.2445300807193485,-1.0601619482040405,2.9772482986280924,-0.15380727979354106,1.8632968664169312,-2.2516613800857654,0.1754882205426466,0.356941819190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0013000965118408203
1756275915.068,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_left_1756275915.068.jpg,1756275915.1,0.7532199462078529,0.1283423831515103,0.705876350402832,-0.09319987064896508,0.018785101482847053,-27.488985061645508,0.08423136074711923,-0.15791297463234505,-0.4670829176902771,-1.9365244919924731,-0.01602005941783132,23.006147384643555,0.6881337750576635,-0.2445300807193485,-1.0601619482040405,2.9772482986280924,-0.15380727979354106,1.8632968664169312,-2.2516613800857654,0.1754882205426466,0.356941819190979,0.0,0.0,0.0,0.0,0.0,0.0,0.0013000965118408203
1756275915.077,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_right_1756275915.077.jpg,1756275915.1,0.7532199462078529,0.1283423831515103,0.705876350402832,-0.09319987064896508,0.018785101482847053,-27.488985061645508,0.08423136074711923,-0.15791297463234505,-0.4670829176902771,-1.9365244919924731,-0.01602005941783132,23.006147384643555,0.6881337750576635,-0.2445300807193485,-1.0601619482040405,2.9772482986280924,-0.15380727979354106,1.8632968664169312,-2.2516613800857654,0.1754882205426466,0.356941819190979,0.0,0.0,0.0,0.0,0.0,0.0,0.010299921035766602
1756275915.077,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_left_1756275915.077.jpg,1756275915.1,0.7532199462078529,0.1283423831515103,0.705876350402832,-0.09319987064896508,0.018785101482847053,-27.488985061645508,0.08423136074711923,-0.15791297463234505,-0.4670829176902771,-1.9365244919924731,-0.01602005941783132,23.006147384643555,0.6881337750576635,-0.2445300807193485,-1.0601619482040405,2.9772482986280924,-0.15380727979354106,1.8632968664169312,-2.2516613800857654,0.1754882205426466,0.356941819190979,0.0,0.0,0.0,0.0,0.0,0.0,0.010299921035766602
1756275915.286,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_right_1756275915.286.jpg,1756275915.333,0.7840185570700214,0.12839588756751358,0.781254768371582,-0.08911275920901066,0.01427544671403523,-27.742891311645508,0.047266415669372765,-0.1531495213269054,-0.4155082106590271,-1.9408638364297994,-0.018529551859488447,23.057722091674805,0.630463973106938,-0.2577263935611416,-0.8825495839118958,2.94046210400284,-0.157426670745621,1.9438632726669312,-2.212393388256396,0.18259496937786257,0.336800217628479,0.0,0.0,0.0,0.0,0.0,0.0,0.013700008392333984
1756275915.286,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_left_1756275915.286.jpg,1756275915.333,0.7840185570700214,0.12839588756751358,0.781254768371582,-0.08911275920901066,0.01427544671403523,-27.742891311645508,0.047266415669372765,-0.1531495213269054,-0.4155082106590271,-1.9408638364297994,-0.018529551859488447,23.057722091674805,0.630463973106938,-0.2577263935611416,-0.8825495839118958,2.94046210400284,-0.157426670745621,1.9438632726669312,-2.212393388256396,0.18259496937786257,0.336800217628479,0.0,0.0,0.0,0.0,0.0,0.0,0.013700008392333984
1756275915.327,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_right_1756275915.327.jpg,1756275915.367,0.788339257192996,0.12948418103976425,0.602726936340332,-0.08860111696525728,0.015034816300577814,-27.691316604614258,0.04220798416904092,-0.14485249388124127,-0.5702323317527771,-1.9414913630683064,-0.018168721633498856,23.081525802612305,0.6220339255332547,-0.25110577017736097,-0.8047297596931458,2.9352962606528146,-0.16175627059432318,1.9704135656356812,-2.2062330748027126,0.18021834178823945,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.006700277328491211
1756275915.327,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_left_1756275915.327.jpg,1756275915.367,0.788339257192996,0.12948418103976425,0.602726936340332,-0.08860111696525728,0.015034816300577814,-27.691316604614258,0.04220798416904092,-0.14485249388124127,-0.5702323317527771,-1.9414913630683064,-0.018168721633498856,23.081525802612305,0.6220339255332547,-0.25110577017736097,-0.8047297596931458,2.9352962606528146,-0.16175627059432318,1.9704135656356812,-2.2062330748027126,0.18021834178823945,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.006700277328491211
1756275915.349,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_left_1756275915.349.jpg,1756275915.367,0.788339257192996,0.12948418103976425,0.602726936340332,-0.08860111696525728,0.015034816300577814,-27.691316604614258,0.04220798416904092,-0.14485249388124127,-0.5702323317527771,-1.9414913630683064,-0.018168721633498856,23.081525802612305,0.6220339255332547,-0.25110577017736097,-0.8047297596931458,2.9352962606528146,-0.16175627059432318,1.9704135656356812,-2.2062330748027126,0.18021834178823945,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.015299797058105469
1756275915.349,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_right_1756275915.349.jpg,1756275915.367,0.788339257192996,0.12948418103976425,0.602726936340332,-0.08860111696525728,0.015034816300577814,-27.691316604614258,0.04220798416904092,-0.14485249388124127,-0.5702323317527771,-1.9414913630683064,-0.018168721633498856,23.081525802612305,0.6220339255332547,-0.25110577017736097,-0.8047297596931458,2.9352962606528146,-0.16175627059432318,1.9704135656356812,-2.2062330748027126,0.18021834178823945,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.015299797058105469
1756275915.359,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_left_1756275915.359.jpg,1756275915.4,0.7928204746646337,0.13342533949063198,0.884404182434082,-0.08811329199296007,0.016273947313430074,-27.615938186645508,0.03726655472985023,-0.15206670300029052,-0.2845878005027771,-1.9421296002498798,-0.019611322238954485,22.978376388549805,0.613909572753163,-0.24765624658281876,-0.8825495839118958,2.9301070168330763,-0.16056612735110198,1.9099887609481812,-2.2006677614130012,0.16640333278994301,0.336800217628479,0.0,0.0,0.0,0.0,0.0,0.0,0.007700204849243164
1756275915.359,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_right_1756275915.359.jpg,1756275915.4,0.7928204746646337,0.13342533949063198,0.884404182434082,-0.08811329199296007,0.016273947313430074,-27.615938186645508,0.03726655472985023,-0.15206670300029052,-0.2845878005027771,-1.9421296002498798,-0.019611322238954485,22.978376388549805,0.613909572753163,-0.24765624658281876,-0.8825495839118958,2.9301070168330763,-0.16056612735110198,1.9099887609481812,-2.2006677614130012,0.16640333278994301,0.336800217628479,0.0,0.0,0.0,0.0,0.0,0.0,0.007700204849243164
1756275915.56,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_right_1756275915.560.jpg,1756275915.6,0.8191277922102587,0.1332627048112885,1.011357307434082,-0.08485179685768393,0.015858680461846544,-27.818269729614258,0.005878427519507256,-0.16608992365437064,-0.0267142653465271,-1.9460565076561878,-0.021187961239875142,23.109296798706055,0.5647625532463489,-0.23983017308196578,-0.7717707753181458,2.8989863089656653,-0.15551935878113027,2.0702059268951416,-2.166665915381913,0.18627626585490642,0.350533127784729,0.0,0.0,0.0,0.0,0.0,0.0,0.006700038909912109
1756275915.56,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_left_1756275915.560.jpg,1756275915.6,0.8191277922102587,0.1332627048112885,1.011357307434082,-0.08485179685768393,0.015858680461846544,-27.818269729614258,0.005878427519507256,-0.16608992365437064,-0.0267142653465271,-1.9460565076561878,-0.021187961239875142,23.109296798706055,0.5647625532463489,-0.23983017308196578,-0.7717707753181458,2.8989863089656653,-0.15551935878113027,2.0702059268951416,-2.166665915381913,0.18627626585490642,0.350533127784729,0.0,0.0,0.0,0.0,0.0,0.0,0.006700038909912109
1756275915.613,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_left_1756275915.613.jpg,1756275915.633,0.8236992908341136,0.12827622846975847,0.805058479309082,-0.08426671549766732,0.017113181398084563,-27.719087600708008,0.0001595839485581427,-0.160266688000439,-0.1298636794090271,-1.9467915035167984,-0.019655285809874155,23.057722091674805,0.5564541203002503,-0.25876528006009775,-0.7259944081306458,2.8937789589585425,-0.15574892208725782,2.1233065128326416,-2.161174239554752,0.15251131581663865,0.398140549659729,0.0,0.0,0.0,0.0,0.0,0.0,0.013299942016601562
1756275915.613,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_right_1756275915.613.jpg,1756275915.633,0.8236992908341136,0.12827622846975847,0.805058479309082,-0.08426671549766732,0.017113181398084563,-27.719087600708008,0.0001595839485581427,-0.160266688000439,-0.1298636794090271,-1.9467915035167984,-0.019655285809874155,23.057722091674805,0.5564541203002503,-0.25876528006009775,-0.7259944081306458,2.8937789589585425,-0.15574892208725782,2.1233065128326416,-2.161174239554752,0.15251131581663865,0.398140549659729,0.0,0.0,0.0,0.0,0.0,0.0,0.013299942016601562
1756275915.654,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_left_1756275915.654.jpg,1756275915.7,0.8320929377418408,0.1348018397057406,0.983586311340332,-0.08292709456296204,0.023188438684248237,-27.719087600708008,-0.010270766057093081,-0.15922434710847677,-0.0544852614402771,-1.9481131873268427,-0.019625879928614587,22.978376388549805,0.5399195063215424,-0.24484811024449463,-0.7122614979743958,2.88318747119584,-0.1556398980672238,2.0363314151763916,-2.149758548105141,0.18330686682169164,0.404549241065979,0.0,0.0,0.0,0.0,0.0,0.0,0.012700080871582031
1756275915.654,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view1/zed_41182735_right_1756275915.654.jpg,1756275915.7,0.8320929377418408,0.1348018397057406,0.983586311340332,-0.08292709456296204,0.023188438684248237,-27.719087600708008,-0.010270766057093081,-0.15922434710847677,-0.0544852614402771,-1.9481131873268427,-0.019625879928614587,22.978376388549805,0.5399195063215424,-0.24484811024449463,-0.7122614979743958,2.88318747119584,-0.1556398980672238,2.0363314151763916,-2.149758548105141,0.18330686682169164,0.404549241065979,0.0,0.0,0.0,0.0,0.0,0.0,0.012700080871582031
1756275915.665,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_right_1756275915.665.jpg,1756275915.7,0.8320929377418408,0.1348018397057406,0.983586311340332,-0.08292709456296204,0.023188438684248237,-27.719087600708008,-0.010270766057093081,-0.15922434710847677,-0.0544852614402771,-1.9481131873268427,-0.019625879928614587,22.978376388549805,0.5399195063215424,-0.24484811024449463,-0.7122614979743958,2.88318747119584,-0.1556398980672238,2.0363314151763916,-2.149758548105141,0.18330686682169164,0.404549241065979,0.0,0.0,0.0,0.0,0.0,0.0,0.0017001628875732422
1756275915.665,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_left_1756275915.665.jpg,1756275915.7,0.8320929377418408,0.1348018397057406,0.983586311340332,-0.08292709456296204,0.023188438684248237,-27.719087600708008,-0.010270766057093081,-0.15922434710847677,-0.0544852614402771,-1.9481131873268427,-0.019625879928614587,22.978376388549805,0.5399195063215424,-0.24484811024449463,-0.7122614979743958,2.88318747119584,-0.1556398980672238,2.0363314151763916,-2.149758548105141,0.18330686682169164,0.404549241065979,0.0,0.0,0.0,0.0,0.0,0.0,0.0017001628875732422
1756275915.889,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_right_1756275915.889.jpg,1756275915.933,0.8630802056921965,0.12753756130204535,0.602726936340332,-0.07750271818138094,0.01850054834365284,-28.326082229614258,-0.04688641795909857,-0.15796262369627373,-0.2845878005027771,-1.9531331675188996,-0.022609431712825038,23.291791915893555,0.4823998647999395,-0.24007111938687067,-0.49619704484939575,2.8465107955853326,-0.15491461475985707,2.2230989933013916,-2.10948239128939,0.18763682134037893,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.010700225830078125
1756275915.889,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view3/zed_44377151_left_1756275915.889.jpg,1756275915.933,0.8630802056921965,0.12753756130204535,0.602726936340332,-0.07750271818138094,0.01850054834365284,-28.326082229614258,-0.04688641795909857,-0.15796262369627373,-0.2845878005027771,-1.9531331675188996,-0.022609431712825038,23.291791915893555,0.4823998647999395,-0.24007111938687067,-0.49619704484939575,2.8465107955853326,-0.15491461475985707,2.2230989933013916,-2.10948239128939,0.18763682134037893,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.010700225830078125
1756275915.908,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_left_1756275915.908.jpg,1756275915.933,0.8630802056921965,0.12753756130204535,0.602726936340332,-0.07750271818138094,0.01850054834365284,-28.326082229614258,-0.04688641795909857,-0.15796262369627373,-0.2845878005027771,-1.9531331675188996,-0.022609431712825038,23.291791915893555,0.4823998647999395,-0.24007111938687067,-0.49619704484939575,2.8465107955853326,-0.15491461475985707,2.2230989933013916,-2.10948239128939,0.18763682134037893,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.008299827575683594
1756275915.908,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view2/zed_49429257_right_1756275915.908.jpg,1756275915.933,0.8630802056921965,0.12753756130204535,0.602726936340332,-0.07750271818138094,0.01850054834365284,-28.326082229614258,-0.04688641795909857,-0.15796262369627373,-0.2845878005027771,-1.9531331675188996,-0.022609431712825038,23.291791915893555,0.4823998647999395,-0.24007111938687067,-0.49619704484939575,2.8465107955853326,-0.15491461475985707,2.2230989933013916,-2.10948239128939,0.18763682134037893,0.370674729347229,0.0,0.0,0.0,0.0,0.0,0.0,0.008299827575683594
1756275915.917,../dataset/franka_research3/franka_research3_pose1/Panda_dataset_1th/view4/zed_49045152_right_1756275915.917.jpg,1756275915.967,0.8672633762084384,0.1305172351475752,0.578923225402832,-0.07690405004846057,0.0168847389003212,-28.405427932739258,-0.0518815960683543,-0.15026974027158327,-0.4155082106590271,-1.9538162671928412,-0.020831979906556167,23.212446212768555,0.4737832667131802,-0.25951395607213334,-0.45042067766189575,2.841376831961281,-0.14744443705336385,2.2496492862701416,-2.104090740375385,0.1451247283620572,0.384407639503479,0.0,0.0,0.0,0.0,0.0,0.0,0.016700029373168945
